Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Cancellation comments,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Departure delay comments,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Arrival delay comments,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Year,Month,Delay category,Rate Cancel train,Rate delay train,Go to Paris
2023-07-01,NATIONAL,MARSEILLE ST CHARLES,MARNE LA VALLEE,210.0,302.0,0.0,,71.0,18.869953052,4.2647350993,,77.0,42.463419913,12.992163355,,77.0,42.463419913,28.0,11.0,10.38961039,12.987012989999998,22.07792208,15.58441558,19.48051948,19.48051948,2023,July,Minimum delay,0.0,25.496688741721858,False
2023-07-01,NATIONAL,MONTPELLIER,LYON PART DIEU,116.0,221.0,0.0,,68.0,11.294852941,3.5043181818,,66.0,30.917424242,10.960075758,,44.0,39.839015152,17.0,5.0,7.8125,12.5,45.3125,14.0625,9.375,10.9375,2023,July,Minimum delay,0.0,29.86425339366516,False
2023-07-01,NATIONAL,NIMES,PARIS LYON,181.0,251.0,0.0,,148.0,10.524774775,6.3266801075,-,57.0,43.723099415,10.813172043,,55.0,44.753030303,25.0,11.0,21.05263158,19.29824561,28.07017544,17.543859649999998,3.50877193,10.52631579,2023,July,Minimum delay,0.0,22.709163346613543,True
2023-07-01,NATIONAL,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,77.0,201.0,0.0,,28.0,11.558333332999998,1.1107794362,,30.0,17.245555556,3.1437810945,,14.0,25.264285714,2.0,0.0,3.33333333,23.33333333,16.666666669999998,40.0,10.0,6.666666670000001,2023,July,Minimum delay,0.0,14.925373134328357,False
2023-07-01,NATIONAL,PARIS LYON,TOULON,233.0,362.0,0.0,,71.0,22.511971831,4.1620626151,NC,66.0,67.84,8.5246316759,,66.0,44.408838384,36.0,17.0,7.69230769,21.53846154,18.46153846,23.07692308,20.0,9.23076923,2023,July,Minimum delay,0.0,18.23204419889503,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,NANTES,136.0,569.0,2.0,,116.0,27.632183908,5.3374485597,,100.0,71.953,12.781716637,-,80.0,86.562708333,57.0,35.0,24.0,27.0,13.0,23.0,7.000000000000001,6.0,2023,July,Minimum delay,0.35149384885764495,17.57469244288225,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,ST MALO,160.0,114.0,0.0,,20.0,24.12,3.8305555556,,15.0,44.238888889,6.7942982456,,14.0,46.347619048,6.0,3.0,6.667,26.66666667,0.0,20.0,40.0,6.666666670000001,2023,July,Minimum delay,0.0,13.157894736842104,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,TOULOUSE MATABIAU,268.0,213.0,0.0,,44.0,25.374621212,4.3277777778,,31.0,81.97688172,11.896713615,,31.0,81.97688172,20.0,10.0,22.58064516,32.258064520000005,6.451612900000001,22.58064516,6.451612900000001,9.67741935,2023,July,Minimum delay,0.0,14.553990610328638,False
2023-07-01,NATIONAL,RENNES,LYON PART DIEU,239.0,97.0,0.0,,21.0,4.5333333333,1.0750859107,,8.0,28.039583333000003,2.1798969072,,8.0,28.039583333,2.0,0.0,0.0,37.5,12.5,50.0,0.0,0.0,2023,July,Minimum delay,0.0,8.24742268041237,False
2023-07-01,INTERNATIONAL,FRANCFORT,PARIS EST,232.0,175.0,3.0,,94.0,4.0680851064,2.3115984405,,31.0,39.040322581,10.175438596,,31.0,39.040322581,11.0,5.0,3.2258064500000003,3.2258064500000003,61.29032258,22.58064516,0.0,9.67741935,2023,July,Minimum delay,1.7142857142857144,17.71428571428571,True
2023-07-01,INTERNATIONAL,ZURICH,PARIS LYON,248.0,154.0,1.0,,33.0,1.6883838384,0.8429359823000001,,12.0,53.413888889,4.8078366446,,12.0,53.413888889,7.0,2.0,33.333333329999995,16.666666669999998,50.0,0.0,0.0,0.0,2023,July,Minimum delay,0.6493506493506493,7.792207792207792,True
2023-07-01,NATIONAL,DIJON VILLE,PARIS LYON,98.0,406.0,4.0,,164.0,9.5236788618,3.9825416667,,36.0,41.456481481,4.7039166667,,29.0,48.56321839100001,14.0,9.0,25.0,22.222222220000003,33.333333329999995,11.11111111,8.33333333,0.0,2023,July,Minimum delay,0.9852216748768473,8.866995073891626,True
2023-07-01,NATIONAL,LILLE,MARSEILLE ST CHARLES,296.0,250.0,0.0,,74.0,13.165540540243242,3.8297999999892,,53.0,37.85962989997298,9.2839333336568,,53.0,37.76352201235849,29.0,6.0,9.433962263584906,18.867924529056605,20.754716978679244,28.301886793962268,11.320754716415095,11.320754718301886,2023,July,Minimum delay,0.0,21.2,False
2023-07-01,NATIONAL,MULHOUSE VILLE,PARIS LYON,169.0,324.0,3.0,,145.0,7.324137931,3.3434579439000003,,34.0,40.556862745,5.301973001,,25.0,50.579333333,13.0,6.0,32.35294118,17.64705882,26.47058824,14.70588235,5.88235294,2.94117647,2023,July,Minimum delay,0.9259259259259258,10.493827160493826,True
2023-07-01,NATIONAL,NICE VILLE,PARIS LYON,347.0,309.0,0.0,,38.0,26.550438596,3.0837648328,,53.0,53.149371069,11.028317152,,53.0,53.149371069,20.0,7.0,22.64150943,20.75471698,22.64150943,9.43396226,22.64150943,1.88679245,2023,July,Minimum delay,0.0,17.15210355987055,True
2023-07-01,NATIONAL,PARIS LYON,MACON LOCHE,92.0,250.0,1.0,,41.0,21.731300813,3.1123828648,,42.0,32.599603175,7.2716198126,,34.0,37.541176471,16.0,4.0,4.76190476,23.80952381,7.14285714,35.71428571,19.04761905,9.52380952,2023,July,Minimum delay,0.4,16.8,False
2023-07-01,NATIONAL,PARIS LYON,MARSEILLE ST CHARLES,196.0,556.0,0.0,,103.0,18.813430421,3.0709532374,,84.0,38.961706349,8.1690647482,,84.0,38.961706349,39.0,12.0,7.14285714,21.42857143,16.666666669999998,29.76190476,11.9047619,13.095,2023,July,Minimum delay,0.0,15.107913669064748,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,QUIMPER,236.0,274.0,3.0,,55.0,36.065454545,5.5003690037,,37.0,70.405405405,10.420664207,,37.0,70.405405405,27.0,12.0,18.91891892,43.24324324,5.40540541,21.62162162,5.40540541,5.40540541,2023,July,Minimum delay,1.094890510948905,13.503649635036496,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,TOURS,77.0,138.0,0.0,,23.0,37.112318841,5.865942029,,23.0,61.871014493,10.695410628,,15.0,89.053333333,12.0,5.0,4.34782609,30.43478261,8.695652169999999,30.43478261,17.39130435,8.695652169999999,2023,July,Minimum delay,0.0,16.666666666666664,False
2023-07-01,NATIONAL,PARIS NORD,DOUAI,68.0,128.0,2.0,,12.0,10.238888889,0.7345238095,Non communiqué,20.0,28.48,3.8883597884,,8.0,29.385416667,2.0,0.0,5.555555560000001,11.11111111,22.222222220000003,22.222222220000003,11.11111111,27.77777778,2023,July,Minimum delay,1.5625,15.625,False
2023-07-01,NATIONAL,RENNES,PARIS MONTPARNASSE,105.0,795.0,0.0,,335.0,8.9927860697,3.8143127364,,90.0,47.932777778,5.510949979,,70.0,57.770714286,47.0,25.0,20.0,28.88888889,11.11111111,18.88888889,10.0,11.11111111,2023,July,Minimum delay,0.0,11.320754716981133,True
2023-07-01,INTERNATIONAL,GENEVE,PARIS LYON,193.0,226.0,4.0,,158.0,4.9185654008,3.687012012,,18.0,42.549074074,5.3375375375,,18.0,42.549074074,9.0,4.0,0.0,22.222222220000003,27.77777778,22.222222220000003,22.222222220000003,5.55555556,2023,July,Minimum delay,1.7699115044247788,7.964601769911504,True
2023-07-01,NATIONAL,BESANCON FRANCHE COMTE TGV,PARIS LYON,132.0,170.0,2.0,,51.0,7.8189542484,2.1392215569,,17.0,54.674509804,5.2989021956,,16.0,57.39375,9.0,7.0,41.17647059,23.52941176,5.88235294,17.64705882,11.76470588,0.0,2023,July,Minimum delay,1.1764705882352942,10.0,True
2023-07-01,NATIONAL,LILLE,PARIS NORD,69.0,638.0,1.0,,154.0,10.780627705571428,2.409593960230612,,90.0,26.611799964396106,4.419905577781632,,47.0,40.51950354642553,20.0,10.0,10.738791425000002,22.617933724,14.278752435333333,22.736842103666667,15.111111113,14.516569204666668,2023,July,Minimum delay,0.1567398119122257,14.106583072100312,True
2023-07-01,NATIONAL,LYON PART DIEU,MARNE LA VALLEE,107.0,373.0,0.0,,304.0,14.615405702,11.963002681,,136.0,29.026593137,21.8,,92.0,36.378442029,24.0,9.0,7.35294118,14.70588235,36.76470588,18.38235294,5.88235294,16.91176471,2023,July,Low delay,0.0,36.46112600536193,False
2023-07-01,NATIONAL,MARNE LA VALLEE,LYON PART DIEU,106.0,414.0,0.0,,246.0,13.376693767,8.0166666667,,83.0,34.609638554,7.9441223833,,66.0,40.263636364,42.0,8.0,9.63855422,24.09638554,3.61445783,32.53012048,18.07228916,12.04819277,2023,July,Minimum delay,0.0,20.048309178743963,False
2023-07-01,NATIONAL,NANTES,STRASBOURG,314.0,62.0,0.0,,11.0,12.007575758,1.9502688172,NC,5.0,82.886666667,7.7610215054,,5.0,82.886666667,5.0,5.0,50.0,25.0,0.0,25.0,0.0,0.0,2023,July,Minimum delay,0.0,8.064516129032258,False
2023-07-01,NATIONAL,PARIS LYON,LYON PART DIEU,119.0,617.0,0.0,,84.0,13.48452381,1.6386277688,,53.0,28.331132075,2.1875202593,,35.0,35.792857143,16.0,5.0,5.66037736,26.41509434,15.09433962,28.30188679,18.86792453,5.66037736,2023,July,Minimum delay,0.0,8.589951377633712,False
2023-07-01,NATIONAL,PARIS LYON,MULHOUSE VILLE,170.0,322.0,3.0,,44.0,18.225757576,2.3686520376,,41.0,34.337804878,5.1524033438,,33.0,39.483333333,15.0,6.0,24.3902439,19.51219512,9.75609756,24.3902439,19.512,2.43902439,2023,July,Minimum delay,0.9316770186335404,12.732919254658384,False
2023-07-01,NATIONAL,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,171.0,119.0,3.0,,19.0,9.0228070175,1.2846264367999998,,7.0,23.933333333,2.8192528735999995,,4.0,31.35,2.0,0.0,14.28571429,28.57142857,14.28571429,28.57142857,0.0,14.28571429,2023,July,Minimum delay,2.5210084033613445,5.88235294117647,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,ANGOULEME,127.0,279.0,0.0,-,61.0,23.115300546,4.6619474313,,44.0,56.21,10.335902031,,29.0,78.17816092,14.0,10.0,7.14285714,26.19047619,9.52380952,28.57142857,16.666666669999998,11.9047619,2023,July,Minimum delay,0.0,15.770609318996415,False
2023-07-01,NATIONAL,PARIS MONTPARNASSE,VANNES,164.0,287.0,0.0,,59.0,37.859322034,7.4408246225,,48.0,71.0,12.533101045,Non communiqué,40.0,82.85,33.0,19.0,12.5,35.416666670000005,6.25,29.16666667,12.5,4.16666667,2023,July,Minimum delay,0.0,16.72473867595819,False
2023-07-01,NATIONAL,AVIGNON TGV,PARIS LYON,162.0,529.0,0.0,,359.0,11.008031569,7.4871140517,,109.0,34.174311927,8.740800252,,75.0,43.999333333,34.0,10.0,9.25925926,11.11111111,36.11111111,15.74074074,17.59259259,10.18518519,2023,July,Minimum delay,0.0,20.604914933837428,True
2023-07-01,NATIONAL,DUNKERQUE,PARIS NORD,130.0,157.0,0.0,,5.0,11.0,0.3548387097,,15.0,30.614444444000004,4.1938709677,,12.0,34.834722222,4.0,2.0,0.0,33.333333329999995,6.666666670000001,46.66666667,0.0,13.33333333,2023,July,Minimum delay,0.0,9.554140127388536,True
2023-07-01,NATIONAL,PARIS EST,STRASBOURG,114.0,586.0,1.0,,91.0,24.033150183,3.7445868946,,67.0,42.592288557,5.3598860399,,54.0,49.622222222,28.0,16.0,11.94029851,14.92537313,22.3880597,32.8358209,5.97014925,11.94029851,2023,July,Minimum delay,0.17064846416382254,11.433447098976108,False
2023-07-01,NATIONAL,PARIS LYON,DIJON VILLE,96.0,412.0,3.0,,51.0,24.35,2.7,,39.0,32.006837607,3.1923797881,,31.0,36.68709677399999,13.0,4.0,10.25641026,20.51282051,10.25641026,46.15384615000001,12.82051282,0.0,2023,July,Minimum delay,0.7281553398058253,9.466019417475728,False
2023-07-01,NATIONAL,PARIS NORD,ARRAS,48.0,475.0,1.0,,44.0,20.364393939,1.6215893108,,40.0,24.292500000000004,3.1482067511,,20.0,38.678333333,9.0,5.0,0.0,7.5,35.0,15.0,17.5,25.0,2023,July,Minimum delay,0.21052631578947367,8.421052631578947,False
2023-07-01,NATIONAL,PARIS NORD,LILLE,66.0,590.0,2.0,,52.0,16.099999999923078,1.0096371882163266,,64.0,21.530597928,2.6441326530775515,,30.0,34.6411111112,15.0,3.0,14.0624999975,14.06249999875,20.31249999703125,15.6249999975,20.312499999375,15.624999999843752,2023,July,Minimum delay,0.3389830508474576,10.847457627118644,False
2023-07-01,NATIONAL,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,119.0,0.0,,20.0,6.3391666667,1.3364942529,,12.0,27.548611111000003,3.5352011494,,5.0,47.5,2.0,2.0,8.33333333,16.666666669999998,33.333333329999995,41.666666670000005,0.0,0.0,2023,July,Minimum delay,0.0,10.084033613445378,True
2023-07-01,NATIONAL,ST MALO,PARIS MONTPARNASSE,159.0,120.0,0.0,,10.0,4.4016666667,0.2508333333,,8.0,59.05,4.7365277778,,8.0,59.05,5.0,3.0,37.5,37.5,0.0,25.0,0.0,0.0,2023,July,Minimum delay,0.0,6.666666666666667,True
2023-07-01,NATIONAL,TOURS,PARIS MONTPARNASSE,78.0,136.0,1.0,,13.0,20.782051282,1.985308642,,13.0,43.629487179,4.6390123457,,7.0,73.54523809499999,4.0,3.0,0.0,53.84615385,30.76923077,0.0,0.0,15.38461538,2023,July,Minimum delay,0.7352941176470588,9.558823529411764,True
2023-07-01,NATIONAL,VALENCE ALIXAN TGV,PARIS LYON,133.0,475.0,0.0,,342.0,13.576510721,9.8228902954,,113.0,35.677876106,9.6555907173,,85.0,42.944705882,38.0,14.0,17.69911504,16.814159289999996,21.23893805,26.54867257,6.19469027,11.50442478,2023,July,Minimum delay,0.0,23.789473684210527,True
2023-07-01,NATIONAL,VANNES,PARIS MONTPARNASSE,170.0,298.0,0.0,,153.0,8.6836601307,4.5848434004,,43.0,45.353488372,6.6634787472,,34.0,53.91127451,22.0,12.0,25.58139535,25.58139535,13.95348837,11.62790698,11.62790698,11.62790698,2023,July,Minimum delay,0.0,14.429530201342283,True
2023-08-01,NATIONAL,BORDEAUX ST JEAN,PARIS MONTPARNASSE,140.0,1015.0,0.0,,389.0,17.569965724,6.6487027915,,190.0,40.297017544,8.3603612479,,156.0,46.244444444,62.0,17.0,33.333333329999995,29.1005291,12.6984127,11.11111111,2.64550265,11.11111111,2023,August,Minimum delay,0.0,18.7192118226601,True
2023-08-01,NATIONAL,DUNKERQUE,PARIS NORD,130.0,149.0,0.0,,4.0,2.0,0.0536912752,,14.0,24.563095238,3.8663310962000006,,5.0,45.263333333,4.0,2.0,21.42857143,35.71428571,28.57142857,7.14285714,7.14285714,0.0,2023,August,Minimum delay,0.0,9.395973154362416,True
2023-08-01,NATIONAL,LAVAL,PARIS MONTPARNASSE,87.0,325.0,0.0,,84.0,9.289484127,2.2174430642,,46.0,22.10942029,2.2459109731,,21.0,34.344444444,12.0,2.0,10.86956522,39.13043478,21.73913043,10.86956522,4.34782609,13.04347826,2023,August,Minimum delay,0.0,14.153846153846153,True
2023-08-01,NATIONAL,LYON PART DIEU,MARSEILLE ST CHARLES,109.0,571.0,0.0,,330.0,13.043333332999998,7.649474606,,133.0,34.991729323,9.8870402802,,98.0,42.769727891,44.0,18.0,18.04511278,14.28571429,36.09022556,16.54135338,5.26315789,9.77443609,2023,August,Minimum delay,0.0,23.29246935201401,False
2023-08-01,NATIONAL,MONTPELLIER,LYON PART DIEU,115.0,213.0,0.0,,66.0,11.892171717,3.7446791862,,51.0,31.336601307,9.7356025039,,33.0,40.800505051,18.0,5.0,15.68627451,3.92156863,29.41176471,21.56862745,13.7254902,15.68627451,2023,August,Minimum delay,0.0,23.943661971830984,False
2023-08-01,NATIONAL,MULHOUSE VILLE,PARIS LYON,170.0,297.0,1.0,,137.0,5.4849148418,2.55,,34.0,35.164705882,4.8749436937,,25.0,43.447333333,11.0,6.0,35.294117650000004,20.58823529,23.52941176,17.64705882,0.0,2.94117647,2023,August,Minimum delay,0.33670033670033667,11.447811447811448,True
2023-08-01,NATIONAL,PARIS EST,STRASBOURG,115.0,577.0,3.0,,103.0,26.225080906,4.6197444832,,81.0,47.79526749,7.0655052265,,65.0,56.283076923,37.0,20.0,4.9382716,28.39506173,12.34567901,34.56790123,8.64197531,11.11111111,2023,August,Minimum delay,0.5199306759098787,14.038128249566725,False
2023-08-01,NATIONAL,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,77.0,220.0,0.0,,33.0,13.283333333,1.8310606061,,29.0,21.613218391,3.3287878788,,13.0,36.337179487,8.0,1.0,3.7037037,14.814814809999998,22.222222220000003,29.62962963,18.51851852,11.11111111,2023,August,Minimum delay,0.0,13.18181818181818,False
2023-08-01,NATIONAL,PARIS LYON,LYON PART DIEU,120.0,602.0,1.0,,81.0,16.256378601,2.0188574598,,60.0,40.957777778,3.8012479201,,50.0,46.554333333,24.0,13.0,6.666666670000001,20.0,15.0,23.33333333,25.0,10.0,2023,August,Minimum delay,0.16611295681063123,9.966777408637874,False
2023-08-01,NATIONAL,PARIS MONTPARNASSE,ANGERS SAINT LAUD,96.0,543.0,0.0,,62.0,12.364247312,1.0748004911,,67.0,23.555472637,3.0050030694,,47.0,29.361347518,22.0,0.0,12.121212119999996,30.3030303,24.242424239999995,19.6969697,12.121212119999996,1.51515152,2023,August,Minimum delay,0.0,12.338858195211786,False
2023-08-01,NATIONAL,PARIS MONTPARNASSE,ANGOULEME,128.0,288.0,0.0,,43.0,12.946899225,1.5222222222,,33.0,25.623737374000005,4.3467013889,,24.0,30.519444444,10.0,1.0,15.15151515,36.36363636,12.121,12.12121212,18.18181818,6.06060606,2023,August,Minimum delay,0.0,11.458333333333332,False
2023-08-01,NATIONAL,PARIS MONTPARNASSE,BREST,241.0,281.0,5.0,,42.0,10.29484127,1.1838164251,,23.0,37.239130435,3.143115942,,23.0,37.239130435,10.0,4.0,17.39130435,21.73913043,17.39130435,21.73913043,8.695652169999999,13.04347826,2023,August,Minimum delay,1.7793594306049825,8.185053380782918,False
2023-08-01,NATIONAL,PARIS MONTPARNASSE,LA ROCHELLE VILLE,181.0,223.0,0.0,,27.0,13.812345679,1.2224215247,,21.0,40.5,4.769058296,,18.0,45.138888889,11.0,2.0,14.28571429,19.04761905,9.52380952,38.0952381,14.28571429,4.76190476,2023,August,Minimum delay,0.0,9.417040358744394,False
2023-08-01,NATIONAL,PARIS MONTPARNASSE,ST MALO,159.0,121.0,0.0,,15.0,14.942222222,1.405785124,,13.0,27.735897436,3.7230027548,,8.0,36.610416667,4.0,1.0,0.0,53.84615385,0.0,7.69230769,15.38461538,23.07692308,2023,August,Minimum delay,0.0,10.743801652892563,False
2023-08-01,NATIONAL,PARIS MONTPARNASSE,TOULOUSE MATABIAU,266.0,218.0,1.0,,24.0,12.995833333,0.9341013825,,34.0,33.151470588,6.422580645199999,,34.0,33.151470588,14.0,1.0,32.35294118,35.294117650000004,11.76470588,8.82352941,8.82352941,2.94117647,2023,August,Minimum delay,0.45871559633027525,15.59633027522936,False
2023-08-01,NATIONAL,PERPIGNAN,PARIS LYON,308.0,321.0,0.0,,56.0,7.5508928571,1.0906770833,,71.0,44.588028169,12.33328125,,71.0,44.588028169,38.0,15.0,16.901408449999998,26.76056338,28.16901408,18.30985915,5.63380282,4.225352109999999,2023,August,Minimum delay,0.0,22.118380062305295,True
2023-08-01,NATIONAL,RENNES,PARIS MONTPARNASSE,105.0,801.0,0.0,,320.0,8.7921875,3.5871231155999994,,98.0,30.107993196999995,3.5586474037000007,,57.0,42.29005848,35.0,9.0,15.30612245,35.71428570999999,21.42857143,15.30612245,9.18367347,3.0612244900000003,2023,August,Minimum delay,0.0,12.234706616729088,True
2023-08-01,NATIONAL,STRASBOURG,PARIS EST,117.0,555.0,6.0,,292.0,13.88966895,7.4244990893,,125.0,32.5576,8.8254705525,,90.0,39.848888889,41.0,11.0,7.25806452,10.48387097,53.22580645,10.48387097,12.09677419,6.451612900000001,2023,August,Minimum delay,1.0810810810810811,22.52252252252252,True
2023-08-01,NATIONAL,VALENCE ALIXAN TGV,PARIS LYON,134.0,475.0,0.0,,351.0,11.900522317,8.8511980268,,132.0,36.229166667,11.127836504999998,,103.0,42.607119741,50.0,19.0,9.92366412,19.84732824,29.77099237,28.24427481,5.34351145,6.870229009999999,2023,August,Minimum delay,0.0,27.789473684210524,True
2023-08-01,INTERNATIONAL,BARCELONA,PARIS LYON,408.0,93.0,0.0,,48.0,5.9451388889,3.0577060932000006,,28.0,48.810119048,17.237634409,,28.0,48.810119048,16.0,7.0,10.71428571,25.0,28.57142857,28.57142857,7.14285714,0.0,2023,August,Low delay,0.0,30.107526881720432,True
2023-08-01,INTERNATIONAL,FRANCFORT,PARIS EST,232.0,178.0,9.0,NC,107.0,7.4926791277,4.7974206349,,27.0,39.850617284,8.724702381,,27.0,39.850617284,11.0,3.0,0.0,7.692,76.92307692,11.53846154,0.0,3.84615385,2023,August,Minimum delay,5.056179775280898,15.168539325842698,True
2023-08-01,INTERNATIONAL,ITALIE,PARIS LYON,431.0,96.0,11.0,,78.0,48.032478632,44.099803922,,19.0,33.124561404,9.5852941176,NC,19.0,33.124561404,7.0,2.0,42.10526316,15.78947368,21.05263158,10.52631579,5.26315789,5.26315789,2023,August,Minimum delay,11.458333333333332,19.791666666666664,True
2023-08-01,INTERNATIONAL,LAUSANNE,PARIS LYON,229.0,183.0,1.0,,110.0,2.5512121212,1.8268315018,,17.0,34.181372549,5.97,,17.0,34.181372549,5.0,1.0,17.64705882,47.05882353,23.52941176,0.0,5.88235294,5.88235294,2023,August,Minimum delay,0.546448087431694,9.289617486338798,True
2023-08-01,INTERNATIONAL,PARIS LYON,ZURICH,245.0,132.0,1.0,,22.0,15.193181818,2.4571246819,,23.0,41.610144928,9.2038167939,,23.0,41.610144928,15.0,4.0,13.04347826,21.73913043,21.73913043,8.695652169999999,21.73913043,13.04347826,2023,August,Minimum delay,0.7575757575757576,17.424242424242426,False
2023-08-01,NATIONAL,ARRAS,PARIS NORD,50.0,458.0,0.0,,175.0,7.2559047619,2.7560407569,,77.0,19.12012987,4.292139738,,24.0,38.807638889,13.0,5.0,15.58441558,20.77922078,40.25974026,18.18181818,5.19480519,0.0,2023,August,Minimum delay,0.0,16.812227074235807,True
2023-08-01,NATIONAL,AVIGNON TGV,PARIS LYON,162.0,560.0,0.0,,382.0,10.057242583,6.883125,,124.0,40.543548387,10.562380952,,90.0,50.87629629600001,47.0,19.0,7.25806452,25.0,38.70967742,17.741935480000002,7.25806452,4.03225806,2023,August,Minimum delay,0.0,22.142857142857142,True
2023-08-01,NATIONAL,BREST,PARIS MONTPARNASSE,239.0,270.0,0.0,,12.0,20.588888889,0.9300373134,,19.0,37.036842105,3.2975124378,,19.0,37.036842105,12.0,2.0,21.05263158,26.31578947,21.05263158,15.78947368,15.78947368,0.0,2023,August,Minimum delay,0.0,7.037037037037037,True
2023-08-01,NATIONAL,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,78.0,250.0,0.0,,107.0,9.7549844237,4.156961178,,43.0,25.337596899,4.9410307898,,23.0,39.425362319,12.0,5.0,6.976744190000001,18.60465116,30.23255814,13.95348837,6.976744190000001,23.25581395,2023,August,Minimum delay,0.0,17.2,True
2023-08-01,NATIONAL,MONTPELLIER,PARIS LYON,208.0,246.0,0.0,,118.0,9.4833333333,4.5260840108,,56.0,47.388095238,13.078523035,,56.0,47.388095238,31.0,12.0,8.92857143,21.42857143,25.0,32.14285714,7.14285714,5.357142860000001,2023,August,Minimum delay,0.0,22.76422764227642,True
2023-08-01,NATIONAL,PARIS LYON,BELLEGARDE (AIN),163.0,239.0,0.0,,40.0,16.135,2.5380753138000003,,39.0,29.706410256000005,5.8455369596,,34.0,31.887745098000003,12.0,2.0,7.69230769,43.589743590000005,7.69230769,20.51282051,12.82051282,7.69230769,2023,August,Minimum delay,0.0,16.317991631799163,False
2023-08-01,NATIONAL,PARIS LYON,GRENOBLE,179.0,160.0,0.0,,28.0,19.511309524,3.2865625,,27.0,38.074074074,6.50625,,22.0,43.545454545,14.0,4.0,7.407407409999999,37.03703704,22.22222222,25.92592593,7.407407409999999,0.0,2023,August,Minimum delay,0.0,16.875,False
2023-08-01,NATIONAL,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,171.0,119.0,2.0,,17.0,21.091176471,2.9854700855,,19.0,32.238596491,6.1762108262,,12.0,43.686111111,5.0,3.0,15.78947368,15.78947368,15.78947368,21.05263158,26.31578947,5.26315789,2023,August,Minimum delay,1.680672268907563,15.966386554621847,False
2023-08-01,NATIONAL,PARIS LYON,VALENCE ALIXAN TGV,132.0,524.0,0.0,,125.0,25.099733333,5.7676844784,,141.0,35.515602837,10.608206107,,122.0,38.902185792,66.0,15.0,6.428571430000001,15.71428571,18.57142857,45.0,7.857142860000001,6.428571430000001,2023,August,Minimum delay,0.0,26.908396946564885,False
2023-08-01,INTERNATIONAL,PARIS LYON,BARCELONA,396.0,93.0,0.0,,27.0,20.133333333,5.641577060900001,,24.0,40.875,14.709677419000002,,24.0,40.875,15.0,4.0,16.666666669999998,12.5,29.16666667,33.333333329999995,4.16666667,4.16666667,2023,August,Minimum delay,0.0,25.806451612903224,False
